retraso_real_minutos,retraso_predicho_minutos,error_minutos,error_absoluto_minutos,nivel_retraso_real
0,3.6056004050937314,-3.6056004050937314,3.6056004050937314,Sin retraso
38,13.374000361664955,24.625999638335045,24.625999638335045,Retraso alto
0,13.469043879060253,-13.469043879060253,13.469043879060253,Sin retraso
67,15.076451177394162,51.92354882260584,51.92354882260584,Retraso alto
0,19.939638409244427,-19.939638409244427,19.939638409244427,Sin retraso
0,6.233797343110626,-6.233797343110626,6.233797343110626,Sin retraso
0,4.555823251490173,-4.555823251490173,4.555823251490173,Sin retraso
0,8.835382142597279,-8.835382142597279,8.835382142597279,Sin retraso
0,2.8214762327221656,-2.8214762327221656,2.8214762327221656,Sin retraso
0,11.259466016549817,-11.259466016549817,11.259466016549817,Sin retraso
0,16.091627497106714,-16.091627497106714,16.091627497106714,Sin retraso
59,25.798154121490157,33.20184587850984,33.20184587850984,Retraso alto
69,13.060311264809059,55.93968873519094,55.93968873519094,Retraso alto
34,13.977719297005955,20.022280702994045,20.022280702994045,Retraso alto
57,23.401172739743256,33.59882726025674,33.59882726025674,Retraso alto
42,28.10936601173756,13.89063398826244,13.89063398826244,Retraso alto
0,11.672575217277842,-11.672575217277842,11.672575217277842,Sin retraso
40,21.76298977820693,18.23701022179307,18.23701022179307,Retraso alto
0,4.328228709116479,-4.328228709116479,4.328228709116479,Sin retraso
0,18.30773428265328,-18.30773428265328,18.30773428265328,Sin retraso
0,11.078398391005734,-11.078398391005734,11.078398391005734,Sin retraso
0,20.740164971048653,-20.740164971048653,20.740164971048653,Sin retraso
0,20.794664549963635,-20.794664549963635,20.794664549963635,Sin retraso
0,4.2808563950392475,-4.2808563950392475,4.2808563950392475,Sin retraso
0,19.709020410943218,-19.709020410943218,19.709020410943218,Sin retraso
0,8.748430152881474,-8.748430152881474,8.748430152881474,Sin retraso
49,28.066975657749666,20.933024342250334,20.933024342250334,Retraso alto
0,4.5371046022738595,-4.5371046022738595,4.5371046022738595,Sin retraso
0,10.248803297587948,-10.248803297587948,10.248803297587948,Sin retraso
0,28.866464294420833,-28.866464294420833,28.866464294420833,Sin retraso
0,23.970408513291815,-23.970408513291815,23.970408513291815,Sin retraso
0,28.12401699630407,-28.12401699630407,28.12401699630407,Sin retraso
29,10.936140428957675,18.063859571042325,18.063859571042325,Retraso medio
0,15.115523147489268,-15.115523147489268,15.115523147489268,Sin retraso
0,11.364167528670105,-11.364167528670105,11.364167528670105,Sin retraso
0,10.591186553901908,-10.591186553901908,10.591186553901908,Sin retraso
0,6.527216061075227,-6.527216061075227,6.527216061075227,Sin retraso
0,9.57760777895503,-9.57760777895503,9.57760777895503,Sin retraso
35,13.016037252026452,21.98396274797355,21.98396274797355,Retraso alto
0,21.325367619307993,-21.325367619307993,21.325367619307993,Sin retraso
0,5.360632013834195,-5.360632013834195,5.360632013834195,Sin retraso
0,2.7280498827216717,-2.7280498827216717,2.7280498827216717,Sin retraso
0,19.11799547901614,-19.11799547901614,19.11799547901614,Sin retraso
53,11.851799679621797,41.1482003203782,41.1482003203782,Retraso alto
0,28.15218602154851,-28.15218602154851,28.15218602154851,Sin retraso
0,7.03507227430617,-7.03507227430617,7.03507227430617,Sin retraso
0,6.261163625756687,-6.261163625756687,6.261163625756687,Sin retraso
31,27.67213173551677,3.3278682644832287,3.3278682644832287,Retraso alto
0,7.063761087771867,-7.063761087771867,7.063761087771867,Sin retraso
0,13.12999152121334,-13.12999152121334,13.12999152121334,Sin retraso
0,10.526720763474648,-10.526720763474648,10.526720763474648,Sin retraso
58,26.896963419644976,31.103036580355024,31.103036580355024,Retraso alto
34,11.421715223023241,22.57828477697676,22.57828477697676,Retraso alto
57,33.28045469523452,23.719545304765482,23.719545304765482,Retraso alto
0,3.898831372076029,-3.898831372076029,3.898831372076029,Sin retraso
38,13.274877313230164,24.725122686769836,24.725122686769836,Retraso alto
0,11.816039439631641,-11.816039439631641,11.816039439631641,Sin retraso
51,12.278919368034305,38.72108063196569,38.72108063196569,Retraso alto
0,10.412339734251207,-10.412339734251207,10.412339734251207,Sin retraso
51,11.537532655298412,39.46246734470159,39.46246734470159,Retraso alto
0,9.28908904681329,-9.28908904681329,9.28908904681329,Sin retraso
0,5.082863582320773,-5.082863582320773,5.082863582320773,Sin retraso
0,3.330554350431334,-3.330554350431334,3.330554350431334,Sin retraso
0,8.16617752631867,-8.16617752631867,8.16617752631867,Sin retraso
0,7.2474263024204335,-7.2474263024204335,7.2474263024204335,Sin retraso
0,7.050847207907484,-7.050847207907484,7.050847207907484,Sin retraso
0,8.613377832012343,-8.613377832012343,8.613377832012343,Sin retraso
0,2.957475649327531,-2.957475649327531,2.957475649327531,Sin retraso
0,2.805480249819459,-2.805480249819459,2.805480249819459,Sin retraso
0,7.87030615520331,-7.87030615520331,7.87030615520331,Sin retraso
0,22.74426704145753,-22.74426704145753,22.74426704145753,Sin retraso
0,5.282354082923595,-5.282354082923595,5.282354082923595,Sin retraso
26,3.6709403182360747,22.329059681763926,22.329059681763926,Retraso medio
0,10.72488059942375,-10.72488059942375,10.72488059942375,Sin retraso
0,20.460813166843835,-20.460813166843835,20.460813166843835,Sin retraso
0,6.870260739465959,-6.870260739465959,6.870260739465959,Sin retraso
0,15.835741556795192,-15.835741556795192,15.835741556795192,Sin retraso
0,14.865562857652797,-14.865562857652797,14.865562857652797,Sin retraso
0,15.622945216691072,-15.622945216691072,15.622945216691072,Sin retraso
46,10.140876787806185,35.859123212193815,35.859123212193815,Retraso alto
0,32.821600829210304,-32.821600829210304,32.821600829210304,Sin retraso
0,15.402663099404005,-15.402663099404005,15.402663099404005,Sin retraso
0,3.7686246540276547,-3.7686246540276547,3.7686246540276547,Sin retraso
0,3.776378056204901,-3.776378056204901,3.776378056204901,Sin retraso
63,24.221829028506995,38.778170971493005,38.778170971493005,Retraso alto
54,12.414932716854567,41.585067283145435,41.585067283145435,Retraso alto
0,7.457699461864906,-7.457699461864906,7.457699461864906,Sin retraso
33,6.343522083953765,26.656477916046235,26.656477916046235,Retraso alto
0,3.2618953988809203,-3.2618953988809203,3.2618953988809203,Sin retraso
0,5.549442947354936,-5.549442947354936,5.549442947354936,Sin retraso
0,21.11081472437761,-21.11081472437761,21.11081472437761,Sin retraso
0,15.855451367816375,-15.855451367816375,15.855451367816375,Sin retraso
0,5.1869217953939675,-5.1869217953939675,5.1869217953939675,Sin retraso
0,31.77075369124732,-31.77075369124732,31.77075369124732,Sin retraso
0,19.465079610432426,-19.465079610432426,19.465079610432426,Sin retraso
49,24.02311230927779,24.97688769072221,24.97688769072221,Retraso alto
0,23.423615048213655,-23.423615048213655,23.423615048213655,Sin retraso
45,26.133185877873647,18.866814122126353,18.866814122126353,Retraso alto
29,10.457167324594055,18.542832675405947,18.542832675405947,Retraso medio
0,7.237060113905781,-7.237060113905781,7.237060113905781,Sin retraso
0,5.5870137296815905,-5.5870137296815905,5.5870137296815905,Sin retraso
50,9.766942518682306,40.233057481317694,40.233057481317694,Retraso alto
59,22.552742031172837,36.44725796882716,36.44725796882716,Retraso alto
34,22.52867674537273,11.471323254627269,11.471323254627269,Retraso alto
41,28.347821978171183,12.652178021828817,12.652178021828817,Retraso alto
0,9.890070581001611,-9.890070581001611,9.890070581001611,Sin retraso
0,10.921293661423475,-10.921293661423475,10.921293661423475,Sin retraso
0,9.717177806066275,-9.717177806066275,9.717177806066275,Sin retraso
0,8.567185840620743,-8.567185840620743,8.567185840620743,Sin retraso
0,4.330885231903253,-4.330885231903253,4.330885231903253,Sin retraso
14,6.6392331218253755,7.3607668781746245,7.3607668781746245,Retraso leve
0,5.0070898788158695,-5.0070898788158695,5.0070898788158695,Sin retraso
46,24.311704538377978,21.688295461622022,21.688295461622022,Retraso alto
0,17.16147206464224,-17.16147206464224,17.16147206464224,Sin retraso
0,19.448350271590208,-19.448350271590208,19.448350271590208,Sin retraso
0,11.322219777358493,-11.322219777358493,11.322219777358493,Sin retraso
35,11.837102341707656,23.162897658292344,23.162897658292344,Retraso alto
0,23.754800320651615,-23.754800320651615,23.754800320651615,Sin retraso
43,14.85912348827771,28.14087651172229,28.14087651172229,Retraso alto
0,9.53233238368064,-9.53233238368064,9.53233238368064,Sin retraso
0,5.5926784133485405,-5.5926784133485405,5.5926784133485405,Sin retraso
59,26.075410012755473,32.92458998724453,32.92458998724453,Retraso alto
0,21.29189922733414,-21.29189922733414,21.29189922733414,Sin retraso
0,4.521066978969651,-4.521066978969651,4.521066978969651,Sin retraso
0,11.705482572187025,-11.705482572187025,11.705482572187025,Sin retraso
0,21.57671404159954,-21.57671404159954,21.57671404159954,Sin retraso
50,25.150447785654272,24.849552214345728,24.849552214345728,Retraso alto
0,3.367081846721864,-3.367081846721864,3.367081846721864,Sin retraso
0,13.134124616960216,-13.134124616960216,13.134124616960216,Sin retraso
0,11.431349476477742,-11.431349476477742,11.431349476477742,Sin retraso
79,18.157728841018834,60.84227115898116,60.84227115898116,Retraso alto
0,6.44493799695687,-6.44493799695687,6.44493799695687,Sin retraso
17,10.85785017724205,6.1421498227579505,6.1421498227579505,Retraso medio
0,15.085732411108511,-15.085732411108511,15.085732411108511,Sin retraso
0,9.934816723045639,-9.934816723045639,9.934816723045639,Sin retraso
0,3.4912283315469534,-3.4912283315469534,3.4912283315469534,Sin retraso
0,30.42048684645007,-30.42048684645007,30.42048684645007,Sin retraso
54,16.259646604618624,37.740353395381376,37.740353395381376,Retraso alto
0,21.37812933506218,-21.37812933506218,21.37812933506218,Sin retraso
23,17.338066705351114,5.661933294648886,5.661933294648886,Retraso medio
0,12.68913997835112,-12.68913997835112,12.68913997835112,Sin retraso
34,23.28260748257213,10.717392517427871,10.717392517427871,Retraso alto
0,13.02554525152889,-13.02554525152889,13.02554525152889,Sin retraso
38,5.235533330253205,32.764466669746795,32.764466669746795,Retraso alto
0,16.809090695866406,-16.809090695866406,16.809090695866406,Sin retraso
0,24.70179865964657,-24.70179865964657,24.70179865964657,Sin retraso
0,14.624473899614996,-14.624473899614996,14.624473899614996,Sin retraso
0,25.252726261470226,-25.252726261470226,25.252726261470226,Sin retraso
0,10.934215188795454,-10.934215188795454,10.934215188795454,Sin retraso
0,5.732957459333454,-5.732957459333454,5.732957459333454,Sin retraso
32,20.128313758640378,11.871686241359622,11.871686241359622,Retraso alto
0,10.119417526577514,-10.119417526577514,10.119417526577514,Sin retraso
0,6.272280215871144,-6.272280215871144,6.272280215871144,Sin retraso
39,6.743207188816201,32.2567928111838,32.2567928111838,Retraso alto
44,10.515993047128406,33.484006952871596,33.484006952871596,Retraso alto
0,19.95395704226154,-19.95395704226154,19.95395704226154,Sin retraso
0,31.3985241270703,-31.3985241270703,31.3985241270703,Sin retraso
0,27.218339154653208,-27.218339154653208,27.218339154653208,Sin retraso
0,10.666820792335905,-10.666820792335905,10.666820792335905,Sin retraso
45,25.46119830915916,19.53880169084084,19.53880169084084,Retraso alto
31,16.338563441816664,14.661436558183336,14.661436558183336,Retraso alto
0,8.24786554539346,-8.24786554539346,8.24786554539346,Sin retraso
0,11.034086277061554,-11.034086277061554,11.034086277061554,Sin retraso
0,19.23305391436055,-19.23305391436055,19.23305391436055,Sin retraso
54,34.03926716657747,19.960732833422533,19.960732833422533,Retraso alto
0,7.189304648524357,-7.189304648524357,7.189304648524357,Sin retraso
0,26.198634841654712,-26.198634841654712,26.198634841654712,Sin retraso
51,24.96436126488312,26.03563873511688,26.03563873511688,Retraso alto
0,3.162836156752708,-3.162836156752708,3.162836156752708,Sin retraso
0,24.570792644238505,-24.570792644238505,24.570792644238505,Sin retraso
0,10.097037819744653,-10.097037819744653,10.097037819744653,Sin retraso
0,28.857495588950815,-28.857495588950815,28.857495588950815,Sin retraso
39,25.303856046470383,13.696143953529617,13.696143953529617,Retraso alto
42,12.71045819284877,29.28954180715123,29.28954180715123,Retraso alto
0,13.226114654679975,-13.226114654679975,13.226114654679975,Sin retraso
0,10.810048438225847,-10.810048438225847,10.810048438225847,Sin retraso
0,11.753440909007866,-11.753440909007866,11.753440909007866,Sin retraso
0,20.825666974699196,-20.825666974699196,20.825666974699196,Sin retraso
11,4.469826070571741,6.530173929428259,6.530173929428259,Retraso leve
0,7.2166737608328795,-7.2166737608328795,7.2166737608328795,Sin retraso
0,14.558892159873492,-14.558892159873492,14.558892159873492,Sin retraso
0,27.826177181958027,-27.826177181958027,27.826177181958027,Sin retraso
0,4.3254576432662954,-4.3254576432662954,4.3254576432662954,Sin retraso
0,27.029409603477887,-27.029409603477887,27.029409603477887,Sin retraso
0,11.493320980211003,-11.493320980211003,11.493320980211003,Sin retraso
39,11.288573272792371,27.71142672720763,27.71142672720763,Retraso alto
0,12.259155951074606,-12.259155951074606,12.259155951074606,Sin retraso
35,11.515838818752846,23.484161181247153,23.484161181247153,Retraso alto
0,9.04897591446288,-9.04897591446288,9.04897591446288,Sin retraso
0,23.030693705846847,-23.030693705846847,23.030693705846847,Sin retraso
0,10.429495230400214,-10.429495230400214,10.429495230400214,Sin retraso
0,25.715238212725552,-25.715238212725552,25.715238212725552,Sin retraso
0,24.103191378635437,-24.103191378635437,24.103191378635437,Sin retraso
0,2.525410451126729,-2.525410451126729,2.525410451126729,Sin retraso
0,19.20703609451566,-19.20703609451566,19.20703609451566,Sin retraso
0,3.398989100406005,-3.398989100406005,3.398989100406005,Sin retraso
0,5.43532314970041,-5.43532314970041,5.43532314970041,Sin retraso
0,7.501069667348216,-7.501069667348216,7.501069667348216,Sin retraso
60,21.57898356904716,38.42101643095284,38.42101643095284,Retraso alto
20,22.297156984434796,-2.297156984434796,2.297156984434796,Retraso medio
29,12.854162346515885,16.145837653484115,16.145837653484115,Retraso medio
0,18.624711016947504,-18.624711016947504,18.624711016947504,Sin retraso
0,12.779919269781812,-12.779919269781812,12.779919269781812,Sin retraso
0,11.13179693126038,-11.13179693126038,11.13179693126038,Sin retraso
0,9.7391918545896,-9.7391918545896,9.7391918545896,Sin retraso
50,20.976980518811356,29.023019481188644,29.023019481188644,Retraso alto
0,9.945829738614252,-9.945829738614252,9.945829738614252,Sin retraso
0,12.939008076738315,-12.939008076738315,12.939008076738315,Sin retraso
73,16.544193267031222,56.45580673296878,56.45580673296878,Retraso alto
76,26.87833841600544,49.12166158399456,49.12166158399456,Retraso alto
23,4.254850189063234,18.745149810936766,18.745149810936766,Retraso medio
0,6.710878708235958,-6.710878708235958,6.710878708235958,Sin retraso
0,3.524845972062455,-3.524845972062455,3.524845972062455,Sin retraso
0,13.239320105507499,-13.239320105507499,13.239320105507499,Sin retraso
46,20.067045732648275,25.932954267351725,25.932954267351725,Retraso alto
0,13.697035435182318,-13.697035435182318,13.697035435182318,Sin retraso
0,18.562652850428634,-18.562652850428634,18.562652850428634,Sin retraso
0,9.165326158635025,-9.165326158635025,9.165326158635025,Sin retraso
46,3.5740325800718717,42.42596741992813,42.42596741992813,Retraso alto
0,8.85550941717797,-8.85550941717797,8.85550941717797,Sin retraso
0,21.477312650786924,-21.477312650786924,21.477312650786924,Sin retraso
0,10.712165058566542,-10.712165058566542,10.712165058566542,Sin retraso
0,9.643211961582216,-9.643211961582216,9.643211961582216,Sin retraso
0,28.239298545209746,-28.239298545209746,28.239298545209746,Sin retraso
0,4.721978378537673,-4.721978378537673,4.721978378537673,Sin retraso
41,24.50736903686043,16.49263096313957,16.49263096313957,Retraso alto
0,12.314726773092797,-12.314726773092797,12.314726773092797,Sin retraso
22,5.183723097550109,16.816276902449893,16.816276902449893,Retraso medio
26,5.655904844166411,20.34409515583359,20.34409515583359,Retraso medio
0,2.8794106626351055,-2.8794106626351055,2.8794106626351055,Sin retraso
0,18.238890034214407,-18.238890034214407,18.238890034214407,Sin retraso
0,14.197568221431988,-14.197568221431988,14.197568221431988,Sin retraso
0,23.098085866033554,-23.098085866033554,23.098085866033554,Sin retraso
0,9.447288884416,-9.447288884416,9.447288884416,Sin retraso
36,11.997527522337977,24.002472477662025,24.002472477662025,Retraso alto
47,18.324543564457663,28.675456435542337,28.675456435542337,Retraso alto
67,27.15855626070705,39.84144373929295,39.84144373929295,Retraso alto
0,12.03824717296736,-12.03824717296736,12.03824717296736,Sin retraso
0,3.2223785787126578,-3.2223785787126578,3.2223785787126578,Sin retraso
0,16.23183304624274,-16.23183304624274,16.23183304624274,Sin retraso
49,22.277460093640858,26.722539906359142,26.722539906359142,Retraso alto
0,13.810066041522111,-13.810066041522111,13.810066041522111,Sin retraso
0,32.608146783306836,-32.608146783306836,32.608146783306836,Sin retraso
0,18.037042751364197,-18.037042751364197,18.037042751364197,Sin retraso
0,11.622407010139703,-11.622407010139703,11.622407010139703,Sin retraso
0,11.223895023712124,-11.223895023712124,11.223895023712124,Sin retraso
0,3.974888664193155,-3.974888664193155,3.974888664193155,Sin retraso
0,19.340777768227607,-19.340777768227607,19.340777768227607,Sin retraso
50,27.93269249096248,22.06730750903752,22.06730750903752,Retraso alto
0,14.107740299396399,-14.107740299396399,14.107740299396399,Sin retraso
28,10.366214296729147,17.633785703270853,17.633785703270853,Retraso medio
0,29.271410479408004,-29.271410479408004,29.271410479408004,Sin retraso
0,4.475382732093022,-4.475382732093022,4.475382732093022,Sin retraso
0,18.603750467150704,-18.603750467150704,18.603750467150704,Sin retraso
24,4.020433335672881,19.97956666432712,19.97956666432712,Retraso medio
51,9.73457273627834,41.26542726372166,41.26542726372166,Retraso alto
0,7.0423752109348,-7.0423752109348,7.0423752109348,Sin retraso
0,34.74868541185478,-34.74868541185478,34.74868541185478,Sin retraso
43,12.520050637633412,30.47994936236659,30.47994936236659,Retraso alto
0,8.505288217348534,-8.505288217348534,8.505288217348534,Sin retraso
0,14.512610660721823,-14.512610660721823,14.512610660721823,Sin retraso
0,14.700458780545361,-14.700458780545361,14.700458780545361,Sin retraso
0,3.3945042396890903,-3.3945042396890903,3.3945042396890903,Sin retraso
22,4.877925415919927,17.122074584080075,17.122074584080075,Retraso medio
0,10.453006884710023,-10.453006884710023,10.453006884710023,Sin retraso
0,14.28334431200451,-14.28334431200451,14.28334431200451,Sin retraso
62,20.791059147290117,41.20894085270989,41.20894085270989,Retraso alto
0,24.13379690952328,-24.13379690952328,24.13379690952328,Sin retraso
0,4.046810066860503,-4.046810066860503,4.046810066860503,Sin retraso
34,9.483766479021636,24.516233520978364,24.516233520978364,Retraso alto
0,10.211841477749525,-10.211841477749525,10.211841477749525,Sin retraso
29,9.674474699101971,19.32552530089803,19.32552530089803,Retraso medio
19,3.9517848077484747,15.048215192251526,15.048215192251526,Retraso medio
0,26.49465966765555,-26.49465966765555,26.49465966765555,Sin retraso
0,6.823084906406466,-6.823084906406466,6.823084906406466,Sin retraso
0,14.541202412078785,-14.541202412078785,14.541202412078785,Sin retraso
0,14.248705550188431,-14.248705550188431,14.248705550188431,Sin retraso
0,12.35221711728502,-12.35221711728502,12.35221711728502,Sin retraso
33,2.9172658623496126,30.082734137650387,30.082734137650387,Retraso alto
0,12.977844261611184,-12.977844261611184,12.977844261611184,Sin retraso
19,5.26009944577173,13.73990055422827,13.73990055422827,Retraso medio
0,10.738904676074531,-10.738904676074531,10.738904676074531,Sin retraso
0,5.869872461691211,-5.869872461691211,5.869872461691211,Sin retraso
0,13.58583167279961,-13.58583167279961,13.58583167279961,Sin retraso
0,10.800325616864226,-10.800325616864226,10.800325616864226,Sin retraso
0,13.99931888814805,-13.99931888814805,13.99931888814805,Sin retraso
51,27.24202279890294,23.75797720109706,23.75797720109706,Retraso alto
17,10.788748633722323,6.211251366277677,6.211251366277677,Retraso medio
0,8.686193085823817,-8.686193085823817,8.686193085823817,Sin retraso
0,15.009661582511093,-15.009661582511093,15.009661582511093,Sin retraso
21,8.558230892790345,12.441769107209655,12.441769107209655,Retraso medio
50,6.727279890850224,43.27272010914977,43.27272010914977,Retraso alto
0,3.3407904072118653,-3.3407904072118653,3.3407904072118653,Sin retraso
15,16.842568188469016,-1.8425681884690164,1.8425681884690164,Retraso leve
0,15.344187042028357,-15.344187042028357,15.344187042028357,Sin retraso
0,10.876052398654371,-10.876052398654371,10.876052398654371,Sin retraso
0,25.03945345847751,-25.03945345847751,25.03945345847751,Sin retraso
0,8.162335467834255,-8.162335467834255,8.162335467834255,Sin retraso
0,7.402608336374715,-7.402608336374715,7.402608336374715,Sin retraso
0,22.841641400013458,-22.841641400013458,22.841641400013458,Sin retraso
63,14.74623658048504,48.25376341951496,48.25376341951496,Retraso alto
54,27.040995026317518,26.959004973682482,26.959004973682482,Retraso alto
0,19.035095720106387,-19.035095720106387,19.035095720106387,Sin retraso
0,24.132711637291123,-24.132711637291123,24.132711637291123,Sin retraso
32,8.797515770777112,23.20248422922289,23.20248422922289,Retraso alto
0,11.185412571732808,-11.185412571732808,11.185412571732808,Sin retraso
0,10.522260945620788,-10.522260945620788,10.522260945620788,Sin retraso
0,6.251392220665834,-6.251392220665834,6.251392220665834,Sin retraso
25,11.99854113095827,13.00145886904173,13.00145886904173,Retraso medio
0,4.689041135741654,-4.689041135741654,4.689041135741654,Sin retraso
0,14.760091280038544,-14.760091280038544,14.760091280038544,Sin retraso
0,24.40552599207897,-24.40552599207897,24.40552599207897,Sin retraso
0,12.487617793753122,-12.487617793753122,12.487617793753122,Sin retraso
0,12.00548475487516,-12.00548475487516,12.00548475487516,Sin retraso
0,34.1145040496817,-34.1145040496817,34.1145040496817,Sin retraso
24,3.789462862960951,20.210537137039047,20.210537137039047,Retraso medio
0,15.31241587786892,-15.31241587786892,15.31241587786892,Sin retraso
0,5.408984921505686,-5.408984921505686,5.408984921505686,Sin retraso
0,10.743175824333566,-10.743175824333566,10.743175824333566,Sin retraso
0,14.294953706173033,-14.294953706173033,14.294953706173033,Sin retraso
0,11.699807902562384,-11.699807902562384,11.699807902562384,Sin retraso
0,14.532927541830299,-14.532927541830299,14.532927541830299,Sin retraso
0,12.224351978632246,-12.224351978632246,12.224351978632246,Sin retraso
0,22.662114670182465,-22.662114670182465,22.662114670182465,Sin retraso
0,7.7668651687044346,-7.7668651687044346,7.7668651687044346,Sin retraso
0,12.579557891016655,-12.579557891016655,12.579557891016655,Sin retraso
17,4.101290149109976,12.898709850890025,12.898709850890025,Retraso medio
0,4.3877591801343065,-4.3877591801343065,4.3877591801343065,Sin retraso
45,19.462174752245353,25.537825247754647,25.537825247754647,Retraso alto
0,11.87587258340218,-11.87587258340218,11.87587258340218,Sin retraso
0,10.828555769909743,-10.828555769909743,10.828555769909743,Sin retraso
0,19.234129719470506,-19.234129719470506,19.234129719470506,Sin retraso
60,27.94682489133067,32.05317510866933,32.05317510866933,Retraso alto
39,4.202822688701459,34.79717731129854,34.79717731129854,Retraso alto
0,13.030661540883875,-13.030661540883875,13.030661540883875,Sin retraso
39,16.246525820641963,22.753474179358037,22.753474179358037,Retraso alto
0,2.8424394068105734,-2.8424394068105734,2.8424394068105734,Sin retraso
0,4.613858324237505,-4.613858324237505,4.613858324237505,Sin retraso
26,5.240866334823553,20.759133665176446,20.759133665176446,Retraso medio
0,8.4675485445079,-8.4675485445079,8.4675485445079,Sin retraso
76,22.74686499722072,53.25313500277928,53.25313500277928,Retraso alto
0,8.054104648864033,-8.054104648864033,8.054104648864033,Sin retraso
0,13.263327203223117,-13.263327203223117,13.263327203223117,Sin retraso
0,11.361603360079554,-11.361603360079554,11.361603360079554,Sin retraso
0,5.568270037702706,-5.568270037702706,5.568270037702706,Sin retraso
0,20.855112942004116,-20.855112942004116,20.855112942004116,Sin retraso
0,24.434620305264765,-24.434620305264765,24.434620305264765,Sin retraso
0,18.42693248335784,-18.42693248335784,18.42693248335784,Sin retraso
0,17.946273966910937,-17.946273966910937,17.946273966910937,Sin retraso
0,21.618504301979993,-21.618504301979993,21.618504301979993,Sin retraso
0,2.382492608447106,-2.382492608447106,2.382492608447106,Sin retraso
0,12.750158107132693,-12.750158107132693,12.750158107132693,Sin retraso
0,25.338008537749037,-25.338008537749037,25.338008537749037,Sin retraso
0,9.315062625079435,-9.315062625079435,9.315062625079435,Sin retraso
0,2.8878869299470047,-2.8878869299470047,2.8878869299470047,Sin retraso
36,11.609711354798351,24.39028864520165,24.39028864520165,Retraso alto
0,30.741860022823065,-30.741860022823065,30.741860022823065,Sin retraso
39,11.80203875633567,27.19796124366433,27.19796124366433,Retraso alto
0,6.8090740611917315,-6.8090740611917315,6.8090740611917315,Sin retraso
0,11.639261481994176,-11.639261481994176,11.639261481994176,Sin retraso
0,2.509272609569287,-2.509272609569287,2.509272609569287,Sin retraso
41,25.05267450522491,15.94732549477509,15.94732549477509,Retraso alto
0,13.209702693135656,-13.209702693135656,13.209702693135656,Sin retraso
0,5.10235666837472,-5.10235666837472,5.10235666837472,Sin retraso
38,6.525728030374718,31.47427196962528,31.47427196962528,Retraso alto
56,20.217647945975518,35.782352054024486,35.782352054024486,Retraso alto
0,4.6591422742278885,-4.6591422742278885,4.6591422742278885,Sin retraso
0,13.016379924168744,-13.016379924168744,13.016379924168744,Sin retraso
0,4.425951259169424,-4.425951259169424,4.425951259169424,Sin retraso
0,6.427335640434502,-6.427335640434502,6.427335640434502,Sin retraso
0,31.842630748162165,-31.842630748162165,31.842630748162165,Sin retraso
0,5.174949430665517,-5.174949430665517,5.174949430665517,Sin retraso
0,8.886099877575631,-8.886099877575631,8.886099877575631,Sin retraso
25,2.6326287804130617,22.36737121958694,22.36737121958694,Retraso medio
0,24.87196084864447,-24.87196084864447,24.87196084864447,Sin retraso
64,30.313200486758102,33.686799513241894,33.686799513241894,Retraso alto
0,7.241219379221558,-7.241219379221558,7.241219379221558,Sin retraso
0,15.35709354833005,-15.35709354833005,15.35709354833005,Sin retraso
0,17.658054042646746,-17.658054042646746,17.658054042646746,Sin retraso
0,10.870512446875741,-10.870512446875741,10.870512446875741,Sin retraso
0,3.201660720880615,-3.201660720880615,3.201660720880615,Sin retraso
0,7.7966451815511935,-7.7966451815511935,7.7966451815511935,Sin retraso
0,12.18277961541799,-12.18277961541799,12.18277961541799,Sin retraso
0,9.440841661670001,-9.440841661670001,9.440841661670001,Sin retraso
0,11.07170076242282,-11.07170076242282,11.07170076242282,Sin retraso
0,14.10004163321244,-14.10004163321244,14.10004163321244,Sin retraso
0,5.5488485538666135,-5.5488485538666135,5.5488485538666135,Sin retraso
0,10.681286964350049,-10.681286964350049,10.681286964350049,Sin retraso
73,24.789117022436663,48.21088297756334,48.21088297756334,Retraso alto
0,23.792938722075437,-23.792938722075437,23.792938722075437,Sin retraso
46,14.138663639341077,31.861336360658925,31.861336360658925,Retraso alto
0,13.142733063830224,-13.142733063830224,13.142733063830224,Sin retraso
0,13.693484214939788,-13.693484214939788,13.693484214939788,Sin retraso
0,21.937316773368572,-21.937316773368572,21.937316773368572,Sin retraso
58,31.992743045722644,26.007256954277356,26.007256954277356,Retraso alto
0,16.221912159510442,-16.221912159510442,16.221912159510442,Sin retraso
0,11.37791836926162,-11.37791836926162,11.37791836926162,Sin retraso
0,6.9047129873512745,-6.9047129873512745,6.9047129873512745,Sin retraso
0,4.662173478461559,-4.662173478461559,4.662173478461559,Sin retraso
51,29.14819510203509,21.85180489796491,21.85180489796491,Retraso alto
0,6.316407264383215,-6.316407264383215,6.316407264383215,Sin retraso
0,12.200820690100118,-12.200820690100118,12.200820690100118,Sin retraso
0,3.449923335054274,-3.449923335054274,3.449923335054274,Sin retraso
25,14.442139223771017,10.557860776228983,10.557860776228983,Retraso medio
0,16.680989917538117,-16.680989917538117,16.680989917538117,Sin retraso
0,11.720067683732543,-11.720067683732543,11.720067683732543,Sin retraso
0,8.886770325248188,-8.886770325248188,8.886770325248188,Sin retraso
80,9.154516232482827,70.84548376751718,70.84548376751718,Retraso alto
0,14.775571632015001,-14.775571632015001,14.775571632015001,Sin retraso
0,27.07081984371812,-27.07081984371812,27.07081984371812,Sin retraso
